[Mon Aug 04 18:49:10.555231 2025] [php:error] [pid 1716:tid 1188] [client ::1:56260] script 'C:/MyServer/www/info.php' not found or unable to stat, referer: http://localhost/
[Sat Aug 30 10:08:27.339974 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64348] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:27.339974 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64348] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:27.339974 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64348] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:32.284704 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64348] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:32.284704 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64348] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:32.284704 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64348] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:33.543570 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64349] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:33.544569 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64349] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:33.544569 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64349] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:33.574824 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64349] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:33.574824 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64349] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:33.574824 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64349] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:39.057700 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64350] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:39.057700 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64350] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:39.057700 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64350] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:44.062186 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64351] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:44.062682 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64351] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:44.062682 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64351] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:49.060629 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64351] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:49.060629 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64351] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:49.060629 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64351] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:54.064945 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64351] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:54.065009 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64351] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:54.065009 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64351] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:54.065009 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64350] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:54.065009 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64350] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:54.065009 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64350] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:59.054893 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64353] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:59.054893 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64353] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:08:59.054893 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64353] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:04.059726 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64354] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:04.059726 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64354] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:04.059726 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64354] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:09.053639 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64354] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:09.053639 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64354] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:09.053639 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64354] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:14.064469 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64356] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:14.064469 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64356] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:14.064469 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64356] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:19.064268 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64356] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:19.064268 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64356] Fichier existe: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:19.064268 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64356] Fichier lisible: non, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:24.063288 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:24.063288 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:24.063288 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:28.551313 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:28.560529 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:28.560529 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:33.548932 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:33.548932 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:33.548932 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:38.544589 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:38.544589 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:38.544589 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64357] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:43.556800 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64358] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:43.556800 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64358] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:43.556800 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64358] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:48.552428 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64358] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:48.552428 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64358] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:48.552428 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64358] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:54.072222 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64360] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:54.072222 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64360] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:54.072474 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64360] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:54.072700 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64360] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:54.072700 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64360] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:54.072700 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64360] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:59.060112 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64361] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:59.060112 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64361] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:09:59.060112 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64361] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:04.071480 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64362] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:04.071480 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64362] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:04.071480 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64362] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:09.056170 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64362] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:09.056170 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64362] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:09.056170 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64362] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:14.053681 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64362] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:14.053681 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64362] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:14.053681 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64362] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:19.058537 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64364] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:19.058537 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64364] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:19.058537 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64364] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:24.060468 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64366] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:24.060468 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64366] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:24.060468 2025] [php:notice] [pid 13440:tid 1240] [client ::1:64366] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:29.070516 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64369] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:29.070516 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64369] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:29.071012 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64369] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:34.062423 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64369] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:34.062423 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64369] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:34.062423 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64369] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:39.052210 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64369] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:39.052210 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64369] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:39.052210 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64369] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:44.053163 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64371] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:44.053163 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64371] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:44.053163 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64371] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:49.071368 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64373] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:49.071368 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64373] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:49.071368 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64373] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:54.057448 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64373] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:54.057448 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64373] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:54.057448 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64373] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:54.066137 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64373] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:54.066137 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64373] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:10:54.066137 2025] [php:notice] [pid 13440:tid 1256] [client ::1:64373] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:11:54.062829 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64393] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:11:54.062829 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64393] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:11:54.062829 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64393] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:11:54.069378 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64393] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:11:54.069378 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64393] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:11:54.069378 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64393] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:12:54.065784 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64396] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
[Sat Aug 30 10:12:54.065784 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64396] Fichier existe: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:12:54.065784 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64396] Fichier lisible: oui, referer: http://localhost/dashboard/
[Sat Aug 30 10:12:54.065784 2025] [php:notice] [pid 13440:tid 1252] [client ::1:64396] Chemin stats.json: C:/MyServer/apps/dashboard/stats.json, referer: http://localhost/dashboard/
